order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD201664,ID1131986102,2019-02-23,Thompson,"[('iStream', 2), ('Candle Inferno', 1)]",730,53.22,-37.8149615,144.94513419999996,5,746.72,Summer,False,0.3063,not worth it! wasn't worth a cap from the start!,False
ORD262902,ID0026680059,2019-08-26,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 2)]",30070,63.83,-37.811589399999995,144.94078330000005,25,22616.33,Winter,False,0.5658,works like a brand new phone and received it in 2 days!! 👍👍,True
ORD235605,ID4725301476,2019-07-15,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('Thunder line', 1), ('iStream', 1)]",12505,66.83,-37.8241457,144.96447980000005,25,9445.58,Winter,False,0.762,None,True
ORD074288,ID1492169331,2019-02-22,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]",9190,106.55,-37.7993521,144.9640569,5,8837.05,Summer,True,2.1051,"sturdy build very good price value, lots of features",True
ORD121409,ID1463620606,2019-08-27,Bakers,"[('Candle Inferno', 2), ('iStream', 2)]",1160,67.83,-37.8174439,145.0048331,5,1169.83,Winter,False,1.1833,nice bought it for my girl and she loves it.,True
ORD496980,ID1390338434,2019-06-08,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('iStream', 2)]",3190,60.31,-37.8133019,144.9653553,25,2452.81,Winter,True,0.6952,no working gps :( no working gps only with date,False
ORD419712,ID0319157177,2019-03-10,Nickolson,"[('Universe Note', 1), ('iStream', 1)]",3600,68.18,-37.80599520000001,144.9668226,0,3668.18,Autumn,False,1.4229,"best phone brand better performance and quality, half the price compared to alcon, i like this product",True
ORD192473,ID0233314919,2019-08-10,Nickolson,"[('Candle Inferno', 1), ('iStream', 1)]",580,69.18,-37.803236,144.9750005,15,562.18,Winter,False,1.7756,have had this around a week.. i love that i can control items in my house even if i’m not there.. makes me feel better about being away from the house and people don’t know that we are gone.. iassist has not disappointed!,True
ORD432450,ID0412776177,2019-03-10,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220,61.68,-37.8123649,144.99563419999996,5,21170.68,Autumn,False,0.266,bye bye olivia and pear! great phone. will never dish out retail money for the name brands again.,True
ORD070103,ID6167344489,2019-07-03,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",23450,63.76,-37.8087997,144.96609980000005,10,21168.76,Winter,False,1.1318,didnt like anything sorry not worth a penny that phone. olivia and olivia again. slow bad camera bad video very small,False
ORD468134,ID2005895268,2019-09-10,Nickolson,"[('Universe Note', 2), ('Toshika 750', 2), ('iAssist Line', 2), ('iStream', 2)]",20290,68.5,-37.8033985,144.96640390000005,0,20358.5,Spring,False,1.7141,"not very good condition the phone is on bad condition, already worn out. the paint of the cellphone was worn out and falls down.",False
ORD096339,ID1888086803,2019-03-22,Thompson,"[('Universe Note', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",26030,82.63,-37.800243200000004,144.9623784,5,24811.13,Autumn,True,1.9307,easy to install and use.,True
ORD243663,ID0373652147,2019-07-12,Thompson,"[('Alcon 10', 2), ('pearTV', 1), ('Universe Note', 2)]",31110,68.68,-37.812022799999994,144.9262547,15,26512.18,Winter,True,1.8319,"front camera came with specs in it, dont have ... front camera came with specs in it, dont have the time to return device so i stayed with it.",False
ORD109957,ID4353912828,2019-07-13,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 2)]",5310,87.01,-37.8244848,145.0120329,0,5397.01,Winter,False,2.1872,good phone however i didn't realize you can't insert a ... good phone however i didn't realize you can't insert a sd card to expand the memory. i'll be sure to look for that next time i buy a phone.,True
ORD020342,ID1271016015,2019-08-03,Thompson,"[('pearTV', 1), ('Olivia x460', 2), ('Candle Inferno', 1), ('Toshika 750', 1)]",13510,49.89,-37.8159987,144.938331,25,10182.39,Winter,False,0.8529,dead battery! alcon loses charge so fast.,False
ORD145593,ID4788000169,2019-08-20,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2)]",17590,88.1,-37.7993605,144.9248132,0,17678.1,Winter,False,2.4551,i purchased it for my mother-in-law and she loves it it was easier for her to use and understand,True
ORD015709,ID2190483600,2019-02-16,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685,94.75,-37.8123421,144.9622123,25,3608.5,Summer,True,0.9492,"five stars great shape, had a minor scuff on top right hand side of screen, but not really noticable.",True
ORD273709,ID0580294053,2019-07-11,Thompson,"[('Universe Note', 1), ('Alcon 10', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",25100,76.88,-37.7987608,144.9198481,0,25176.88,Winter,False,2.8513,works like a charm i was iffy about getting a refurbished phone..but so far it's working like a charm.,True
ORD361507,ID0709951244,2019-12-15,Thompson,"[('Thunder line', 1), ('iStream', 2), ('iAssist Line', 1)]",4705,76.84,-37.812760600000004,144.9349737,0,4781.84,Summer,False,1.0637,satisfied customer i assumed that my order would come like around the 12th but i am happy to say i got them way before the delivery date today. plus the phones look brand new. will be ordering again.,True
ORD303652,ID1888317293,2019-03-21,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 1), ('Candle Inferno', 1)]",10300,90.42,-37.7865539,145.0197062,0,10390.42,Autumn,True,3.3829,the phones was like new i love them but there is problem in ... the phones was like new i love them but there is problem in battary of one of the phones i replacement it with new battry,True
ORD161610,ID0518293570,2019-07-23,Bakers,"[('Universe Note', 1), ('pearTV', 2), ('Lucent 330S', 2)]",18530,87.43,-37.819900200000006,145.0161653,25,13984.93,Winter,True,2.1458,five stars awesome !thanks,True
ORD333425,ID6167489465,2019-10-19,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2), ('Toshika 750', 1)]",12080,101.64,-37.8149648,144.9605254,15,10369.64,Spring,False,0.8906,it is a great smartphone i’m very satisfied,True
ORD104897,ID2789608267,2019-07-02,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Olivia x460', 1), ('Toshika 750', 2)]",28995,79.11,-37.803129799999994,144.9826122,10,26174.61,Winter,True,1.3476,five stars i love it!!,True
ORD335009,ID2948774583,2019-12-15,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Lucent 330S', 2)]",7090,77.69,-37.8080995,144.97115630000005,15,6104.19,Summer,False,1.1768,"everything ok it arrived all functional, with nothing wrong. i thought it would come with a silicone case, but it didn't.",True
ORD123893,ID6167285781,2019-03-04,Thompson,"[('Universe Note', 1), ('Thunder line', 1), ('iStream', 1)]",5780,65.6,-37.8111307,144.95903140000001,10,5267.6,Autumn,True,1.0659,"screen doesn't work i bought this phone for my mother, opting for a brand new phone vs a refurb because i wanted to make sure there weren't any issues. she's had it barely a month, and the screen cuts out randomly, it won't come on to light the unlock screen, it's just black when people call her...this is very frustrating.",False
ORD447179,ID0214146568,2019-03-05,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Alcon 10', 1), ('Universe Note', 2)]",25720,67.72,-37.8056394,144.97152759999997,0,25787.72,Autumn,False,1.4526,she loves it! so far so good.,True
ORD312048,ID1449496093,2019-10-05,Nickolson,"[('pearTV', 2), ('iStream', 1), ('Candle Inferno', 1)]",13200,106.41,-37.8239545,144.984625,5,12646.41,Spring,True,1.4536,great product have had it about a month now. everything has been great.,True
ORD234298,ID2193369804,2019-03-01,Nickolson,"[('Lucent 330S', 2), ('iStream', 2), ('Thunder line', 2), ('Olivia x460', 1)]",8345,63.78,-37.8154669,144.9663867,0,8408.78,Autumn,False,0.4457,good value and it receives fm good value and it receives fm,True
ORD015366,ID0163648002,2019-05-13,Nickolson,"[('Universe Note', 1), ('Thunder line', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",30160,63.08,-37.8202136,144.9601579,25,22683.08,Autumn,True,0.8454,dont buy craped out after 7 months,False
ORD044281,ID2187770695,2019-03-24,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2), ('Olivia x460', 1), ('Candle Inferno', 2)]",12905,80.31,-37.810570299999995,144.96426330000003,10,11694.81,Autumn,False,1.0071,awesome the phone was exactly as expected and is a very good deal considering the price,True
ORD131107,ID6167247325,2019-02-28,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Universe Note', 1)]",12210,54.46,-37.8177326,144.9646246,10,11043.46,Summer,False,0.4437,two stars sent this back,False
ORD368648,ID0777783392,2019-09-13,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Toshika 750', 1), ('pearTV', 1)]",15850,102.09,-37.804871,144.95334019999999,15,13574.59,Spring,True,1.0288,what i did like was the phone came on time what i did like was the phone came on time. the reason i gave it 4 stars is because the phone has scratches around the lends of the camera.,True
ORD068406,ID6167418091,2019-01-04,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 1), ('pearTV', 2)]",17260,73.94,-37.8112151,144.9730847,25,13018.94,Summer,False,0.8783,"it's just another smart phone! honestly i don't know what makes this phone worth $700, it's just another smart phone !",True
ORD276796,ID0589472356,2019-11-01,Nickolson,"[('Olivia x460', 2), ('iStream', 1), ('Alcon 10', 1)]",11550,79.04,-37.8097473,144.9727841,5,11051.54,Spring,False,1.0251,"a four star out of five i like this phone, grate performance big display in a moderate size phone body :)",True
ORD078999,ID4716795539,2019-12-14,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 2)]",9870,93.21,-37.8189659,144.9532,15,8482.71,Summer,True,0.884,"great phones for a great deal my boyfriend and i have had the lucent x2 for about 3 years now. we upgraded back then to play a gps game and now to have the newest processor. the phones do not use mico usb's for their charging cord but other than that, i've yet to find a downside.",True
ORD392173,ID6167266655,2019-03-14,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",15730,67.24,-37.8097651,144.9638494,5,15010.74,Autumn,False,1.1034,great phone phone purchased as a gift and so far working well. recipient happy and hopes to enjoy phone as long as it lasts.,True
ORD360530,ID0128882501,2019-02-28,Bakers,"[('iAssist Line', 1), ('Toshika 750', 1)]",6545,94.06,-37.800973,144.9974642,10,5984.56,Summer,False,1.0234,five stars the product is in almost perfect conditions. very happy with this purchase.,True
ORD181049,ID0579507946,2019-12-29,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2)]",11400,88.36,-37.8137982,144.9484119,15,9778.36,Summer,True,0.1721,quality love this phone. this should hold me until the note 10 comes out .,True
ORD037233,ID0634783954,2019-09-25,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1), ('Olivia x460', 1), ('Alcon 10', 1)]",18305,101.29,-37.8133329,144.93752769999998,10,16575.79,Spring,True,0.8423,great phone this phone was a grift for a friend. it was perfectly fine,True
ORD056073,ID5402876178,2019-01-12,Nickolson,"[('Toshika 750', 1), ('pearTV', 1)]",10630,70.98,-37.8204768,144.9771165,10,9637.98,Summer,False,0.6975,four stars it was nice,True
ORD344637,ID0541122861,2019-09-11,Bakers,"[('Lucent 330S', 2), ('Thunder line', 1), ('iAssist Line', 2), ('Olivia x460', 2)]",11540,81.6,-37.8019746,145.0112368,25,8736.6,Spring,False,1.667,gs4 this phone is perfect for me! i haven't had a problem with it at all. it holds all of my data and information with no problems,True
ORD194786,ID6167441024,2019-10-03,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",14215,66.82,-37.809163,144.9608504,0,14281.82,Spring,False,1.2734,"slow, advertisements on home screen are annoying can be stopped for a fee",False
ORD379142,ID0577456463,2019-05-17,Bakers,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Thunder line', 1), ('Olivia x460', 2)]",9510,55.95,-37.823057399999996,144.9879668,15,8139.45,Autumn,False,1.5881,the phone failed me wasn't waterproof was not waterproof,False
ORD447123,ID6125904515,2019-08-18,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 2)]",8130,80.79,-37.8067851,144.9629507,10,7397.79,Winter,True,1.4371,i love this phone but i have to put bulckly cases on it becuse i fell its to thin great phone,True
ORD020677,ID0664378722,2019-06-02,Nickolson,"[('iStream', 1), ('Thunder line', 1)]",2330,72.35,-37.82052570000001,144.9663989,25,1819.85,Winter,True,0.3507,worth it. my mom loves it. great phone. so much value for such a small price,True
ORD026758,ID0581714178,2019-09-03,Thompson,"[('iStream', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",3985,83.23,-37.805093,144.9295737,15,3470.48,Spring,True,1.7548,perfect perfect condition! like new!,True
ORD239503,ID4369807452,2019-03-24,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2), ('Alcon 10', 2)]",28720,64.6,-37.813712100000004,144.97210859999996,25,21604.6,Autumn,False,0.5882,"like, all types of fun,music, and more",True
ORD389365,ID0844412409,2019-11-30,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",5105,103.66,-37.8209085,144.94733169999995,0,5208.66,Spring,False,0.917,"i enjoy readi,g and facebook using this item. i also purchased my husband one.",True
ORD432867,ID1560149524,2019-09-15,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('iStream', 1), ('Universe Note', 2)]",25380,62.73,-37.816024799999994,144.9370694,5,24173.73,Spring,False,0.9552,one star this phone sucks they stop working less than a month later don’t waste your money,False
ORD192916,ID0130039064,2019-09-20,Thompson,"[('Alcon 10', 1), ('pearTV', 1), ('Thunder line', 1), ('Toshika 750', 1)]",21760,104.82,-37.805337,144.9375987,10,19688.82,Spring,True,1.1664,great product.,True
ORD211036,ID0634775866,2019-10-17,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2)]",17590,62.91,-37.815178,144.9366701,10,15893.91,Spring,False,0.956,"not recomended i bought this device about 2-3 months and these last days it started with constant disconnections from the network and wifi sources. it's a pity as this is my second xz, but the first one had warranty. look for the proper warranty before you buy any cellphone.",False
ORD059119,ID0767733193,2019-10-12,Nickolson,"[('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 2), ('Alcon 10', 1)]",27155,106.98,-37.804227399999995,144.9716977,10,24546.48,Spring,True,1.6105,"looks beautiful and sleek in design looks beautiful and sleek in design,xp has a history of making duration phones i trust this phone will serve me good.",True
ORD114332,ID6200183409,2019-07-26,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Universe Note', 1)]",14315,64.35,-37.8204917,144.951171,5,13663.6,Winter,False,0.9421,five stars awesome phone,True
ORD059711,ID0387153057,2019-07-12,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",20050,54.79,-37.800178,144.94856299999995,0,20104.79,Winter,False,1.3971,"terrible i've had this phone for 4 months. it gets too hot for one, for two it's restarting constantly. call quality is terrible. completely dissatisfied.",False
ORD125888,ID2384091377,2019-08-05,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675,65.54,-37.807834299999996,144.9730469,25,4321.79,Winter,False,1.2367,it’s just a brand new phone i can say it’s one of the best phone it really look like new though no headphone but it came with charger 🔌 and it’s pretty new no scratches whatsoever thanks to the seller o recommend this seller for the best phone however.....,True
ORD236849,ID6167413254,2019-02-01,Nickolson,"[('pearTV', 1), ('Thunder line', 1)]",8490,73.38,-37.8128829,144.968234,10,7714.38,Summer,False,0.6463,"nice phone but problem with internet connection nice phone super fast responded, but wifi connection problem, on and off, connected , no internet. sorry for this i have to return it.",True
ORD105300,ID0611991925,2019-04-24,Thompson,"[('pearTV', 2), ('Toshika 750', 2)]",21260,80.57,-37.80255620000001,144.9543122,0,21340.57,Autumn,False,1.2939,five stars great phone,True
ORD278233,ID6167191182,2019-06-14,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Thunder line', 2)]",14230,62.37,-37.8189399,144.95420790000003,0,14292.37,Winter,True,0.9385,"the service with digico was great however the product is another problem the service with digico was great however the product is another problem. i have had so much trouble with this phone since i got it, it automatically resets, most of my features don't work like my camera and gallery. very disappointed with lucent g phone.",False
ORD100423,ID0561538868,2019-06-14,Bakers,"[('Alcon 10', 2), ('pearTV', 2), ('Universe Note', 1), ('Lucent 330S', 1)]",35200,53.67,-37.800889899999994,145.00539609999996,10,31733.67,Winter,False,1.3515,"it makes me feel so bad because of it omg when i bought this phone i didn't realize that fingerprint doesn't work inside of usa, it makes me feel so bad because of it, everything is fine after it, but if i had known that, i would not have bought it, just that i'm angry.",False
ORD148443,ID2208129679,2019-12-31,Thompson,"[('iAssist Line', 1), ('Thunder line', 1), ('Olivia x460', 1), ('Universe Note', 2)]",12530,65.42,-37.8029898,144.95762340000005,15,10715.92,Summer,False,1.4225,bad screen quality i can't see the screen of this phone with my polarized sunglasses. it is making so difficult to see my gps while driving.,False
ORD298892,ID0248746939,2019-12-21,Bakers,"[('iStream', 2), ('Alcon 10', 1), ('Olivia x460', 1), ('Thunder line', 1)]",7155,79.73,-37.8232386,144.9926553,5,6876.98,Summer,False,1.4914,four stars great price! the screen was a little messed up but it's fine,True
ORD305259,ID4740822072,2019-02-04,Thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('Toshika 750', 2), ('pearTV', 1)]",28260,75.68,-37.8035987,144.9497622,25,21270.68,Summer,False,1.0375,buy it very good phone. better than the s4 and s5.,True
ORD320580,ID6167344381,2019-07-02,Nickolson,"[('iStream', 1), ('Universe Note', 1), ('Toshika 750', 2)]",12240,64.73,-37.8103869,144.9668321,5,11692.73,Winter,True,0.9445,"a month of use later the two renewed phones i got still work fine, each has a battery charge lasting about 27 hours with light use. if you use it with usb-c pd chargers, it charges pretty fast in the car.",True
ORD113516,ID0777906388,2019-02-03,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2)]",6820,64.9,-37.8012931,144.95680900000005,5,6543.9,Summer,False,1.5293,"device not working at all, after only 2 months seller response that he will not help, he suggest to go by my self and try fix it ! very bad support by the seller, very bad device. good seller is the one he help you when you have issue. and this one for sure are not good one.",False
ORD201027,ID0387153070,2019-07-08,Thompson,"[('pearTV', 1), ('Thunder line', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",27620,67.97,-37.8030195,144.9497312,15,23544.97,Winter,False,1.0998,love it great phone. rather have a universe over an alcon any day,True
ORD410934,ID1668522925,2019-06-01,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040,77.74,-37.806137899999996,144.9399532,5,2965.74,Winter,True,0.9596,"good phone. i have purchased this phone, and for the price i don't regret it. good deal.",True
ORD287652,ID0641027023,2019-01-04,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('Thunder line', 2), ('Olivia x460', 2)]",11410,75.04,-37.8092158,144.9372023,25,8632.54,Summer,False,0.9492,it’s awesome,True
ORD305999,ID0207085804,2019-05-23,Bakers,"[('Toshika 750', 1), ('Candle Inferno', 1)]",4750,67.63,-37.8104815,145.015893,5,4580.13,Autumn,True,1.8178,this is not a unlocked phone. only works with cricket wireless and lucentrola wont unlock it,False
ORD028734,ID0259616751,2019-07-11,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Lucent 330S', 1), ('iStream', 1)]",14590,64.1,-37.809219299999995,144.9524607,25,11006.6,Winter,False,0.6105,the best so for love it,True
ORD143677,ID6167247328,2019-10-30,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1)]",21350,84.54,-37.8162701,144.9642341,5,20367.04,Spring,True,0.5344,didn’t receive my item i didn’t receive,False
ORD079867,ID0416817425,2019-04-11,Nickolson,"[('Universe Note', 2), ('pearTV', 1)]",13210,81.01,-37.8098651,144.9791791,0,13291.01,Autumn,True,1.2889,best phone for the money love my phone.,True
ORD363043,ID6206873033,2019-09-03,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 1)]",13270,104.0,-37.8233549,144.95991709999996,0,13374.0,Spring,True,0.9992,"beautiful phone upgraded from universe s5 and i couldn't be happier with my purchase. it is quite a bit heavier than the s5, but is totally worth it to have the larger screen.",True
ORD146218,ID0452327956,2019-12-12,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980,103.63,-37.8259216,144.9342038,10,15385.63,Summer,True,1.8587,"this tablet is easy to set up, has great resolution, and is perfect for reading books or surfing. the price is affordable, too. it is perfect for anyone who wants a fun and casual way to use technology.",True
ORD152040,ID0294629867,2019-10-30,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1)]",3410,73.25,-37.81659000000001,144.97150109999995,25,2630.75,Spring,False,0.2815,"xp lumia 928 phone will sometimes turn off and on for no reason. i wish i would have returned it the first month, when it started.",True
ORD406370,ID6167236692,2019-01-22,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('Lucent 330S', 2), ('Alcon 10', 2)]",21090,79.38,-37.8117982,144.96434409999995,5,20114.88,Summer,False,0.8844,two stars sprint locked,False
ORD281031,ID0723981329,2019-09-11,Bakers,"[('Alcon 10', 1), ('Toshika 750', 2), ('Olivia x460', 2), ('iStream', 2)]",20340,80.11,-37.8115857,145.0106036,0,20420.11,Spring,False,1.3634,"personally the best phone i've ever used fingerprint reader reads fast, battery life lasts with moderate use well into the day and the unit works very efficiently. the fingerprint's gestures on the s10e are extremely useful.",True
ORD221047,ID0583242778,2019-09-08,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",17150,76.4,-37.814971,144.9751389,5,16368.9,Spring,False,0.6358,buena calidad todo perfecto y durable,True
ORD116761,ID5424203727,2019-09-29,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000,74.91,-37.818995799999996,144.9768879,25,9824.91,Spring,False,0.6467,love it! i love my pixel so far. no issues or anything and the best part is that t-mobile offers a promotion and gives you $300 off your bill for the next 24 months.,True
ORD457667,ID0248746677,2019-04-03,Bakers,"[('pearTV', 2), ('Alcon 10', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",36065,77.4,-37.8153385,144.9951358,10,32535.9,Autumn,True,0.5948,five stars works great no problems......works fine,True
ORD309291,ID0248746939,2019-08-05,Bakers,"[('pearTV', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",25440,67.04,-37.8232386,144.9926553,10,22963.04,Winter,True,1.4914,great buy! easy transaction - as described - highly recommend. i love it!,True
ORD189632,ID0709973336,2019-02-01,Thompson,"[('Alcon 10', 2), ('Universe Note', 1)]",21350,80.95,-37.8144982,144.9355209,25,16093.45,Summer,True,1.0357,"misleading and inaccurate waited a week for this phone. after troubleshooting over an hour, i took this phone to a sprint store. they said it is not unlocked and can't be used on the sprint network. very disappointing experience caused by completely inaccurate seller description.",False
ORD481202,ID3640164979,2019-05-04,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Candle Inferno', 1), ('pearTV', 1)]",11380,83.1,-37.803818799999995,144.9643945,15,9756.1,Autumn,True,1.7062,good buy great phone for the money,True
ORD494431,ID0370750304,2019-12-05,Bakers,"[('iAssist Line', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",9090,78.92,-37.8140393,144.9856987,10,8259.92,Summer,True,0.9516,"tried this twice, defects with both first phone arrived and looked awesome, but soon noticed that phone would not play sound through headphones. thought i would try another one, it arrived looking not fully cleaned and with scratches on the screen. going to try ebay now.",False
ORD034083,ID0780999725,2019-02-21,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,95.0,-37.8032214,144.9495374,25,7493.75,Summer,True,1.0743,"love my new phone easy to transfer my contacts as long as you pay attention to where they were stored. last phone i will buy, unless it breaks or stolen.",True
ORD450636,ID0030942261,2019-04-03,Thompson,"[('Alcon 10', 1), ('iStream', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",18320,78.15,-37.8084721,144.94856289999996,10,16566.15,Autumn,True,0.4858,five stars excellent conditions!,True
ORD119647,ID5002595084,2019-09-22,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",25450,77.35,-37.8123071,144.95368359999995,10,22982.35,Spring,False,0.5831,nice great,True
ORD486438,ID2291073957,2019-05-24,Nickolson,"[('iAssist Line', 2), ('pearTV', 2), ('Universe Note', 2)]",23970,80.85,-37.8081719,144.9688582,10,21653.85,Autumn,False,1.1619,was told by sales person i could come back in a week with receipt to get $30 off (black friday price). customer service lady said they don't do that. i was misled. item itself is okay.,True
ORD047414,ID6197211404,2019-12-15,Thompson,"[('Thunder line', 1), ('Universe Note', 1)]",5630,78.1,-37.816171399999995,144.93380369999997,5,5426.6,Summer,True,1.2298,"i love every aspect of the thunder plus, i wanted it for my office. the light was also for my desk lamp.",True
