order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD286395,ID0176736472,2019-07-30,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('iStream', 2), ('Universe Note', 2)]",12380.0,63.25,-37.814119700000006,144.9681146,5,11824.25,Winter,False,0.5139,"set up easy. swapped the 2 amp charger it came with for a 3.4 amp charger. charges a lot faster, says turbo charge is working. i am happy with the way it works and it has a loud ring.",1.0
ORD199133,ID0306905235,2019-03-09,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890.0,77.43,-37.8119931,144.93840480000003,25,2244.93,Autumn,True,0.7657,four stars love this phone. built like a tank. app store is lacking but that's not xp's fault.,1.0
ORD053923,ID5827673889,2019-07-11,Nickolson,"[('iAssist Line', 1), ('iStream', 1)]",2375.0,77.32,-37.824069,144.9643534,0,2452.32,Winter,True,0.7617,great product triple the minutes item arrived as described except with one small discrepancy...three times the minutes for life! perfect for a child learning responsibility of using a phone!,1.0
ORD338117,ID0664378464,2019-07-02,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Universe Note', 1), ('Toshika 750', 2)]",17400.0,60.09,-37.820119899999995,144.9669823,25,13110.09,Winter,True,0.2826,i requested a silver one for my wife and received a gray. i requested a silver one and got a gray one. extremely disappointed as nobody reviewed the product and compared it with my original order,0.0
ORD149333,ID4453229735,2019-12-31,Thompson,"[('iAssist Line', 1), ('Universe Note', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",14305.0,93.89,-37.8207258,144.9415323,25,10822.64,Summer,True,1.0201,"excellence phone better than an i phone. excellent phone. this phone is perfect if you are a windows fan. only 1 draw back, (just my preference) is the ear speakers can be a little more on the volume.",1.0
ORD270931,ID3215191971,2019-08-21,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('Lucent 330S', 1), ('iAssist Line', 1)]",4830.0,64.18,-37.80661720000001,144.9545023,5,4652.68,Winter,False,0.9391,"i would buy a renewed phone again. product was delived on time, it was easy to set up. it looks new.",1.0
ORD288547,ID0827019327,2019-10-20,Thompson,"[('pearTV', 1), ('Toshika 750', 2)]",14950.0,101.27,-37.8179614,144.950781,10,13556.27,Spring,True,0.6731,"works and sounds great! my house is barely 1100sf, and i have this sitting on my kitchen counter. i can hear it, and speak to it from any room. lots of functionality still to discover.",1.0
ORD334887,ID0709951248,2019-09-17,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",25350.0,103.87,-37.81297360000001,144.9349858,5,24186.37,Spring,True,1.0631,great phone set it up got updates works great battery life is super.,1.0
ORD261112,ID2180785616,2019-02-17,Nickolson,"[('pearTV', 2), ('iAssist Line', 1), ('Toshika 750', 1), ('Universe Note', 1)]",22615.0,71.38,-37.8147394,144.9688945,10,20424.88,Summer,False,0.4331,great phone great,1.0
ORD175892,ID6167441012,2019-11-29,Thompson,"[('Candle Inferno', 2), ('iStream', 2)]",1160.0,79.66,-37.8069813,144.95992819999995,10,1123.66,Spring,False,1.2963,"new phone who dis? works like brand new, was expecting something wrong with the screen or battery or the phone itself being slow but it works as if i had just bought it from the pear store. amazing quality!",1.0
ORD110216,ID6222911324,2019-02-25,Bakers,"[('iStream', 2), ('Olivia x460', 2), ('iAssist Line', 2)]",7200.0,80.13,-37.8109964,145.0106914,0,7280.13,Summer,False,1.3641,five stars good phone works perfectly,1.0
ORD426330,ID5424203778,2019-09-08,Nickolson,"[('pearTV', 1), ('Toshika 750', 2), ('Lucent 330S', 1)]",16180.0,86.11,-37.822376899999995,144.978456,0,16266.11,Spring,True,0.889,"had to return it as hulu does not work on device.  it kept coming up with errors, and hulu app not being able to open at times.  it was hit and miss, and at times, hulu will stop working right in the middle of a show or movie.  plus inferno stick is very slow in opening the apps.",0.0
ORD071199,ID1621189042,2019-02-21,Thompson,"[('Candle Inferno', 2), ('pearTV', 1), ('iStream', 1)]",7320.0,70.33,-37.8151511,144.94485559999995,15,6292.33,Summer,False,0.3376,"looks and acts brand new perfect for my son, no issues.",1.0
ORD432455,ID6167229084,2019-03-30,Thompson,"[('pearTV', 1), ('iStream', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",11250.0,80.15,-37.8200469,144.95476619999997,25,8517.65,Autumn,True,1.0639,awesome 👍 excellent 👍,1.0
ORD360230,ID1095506253,2019-08-18,Bakers,"[('Thunder line', 2), ('Toshika 750', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",11135.0,52.47,-37.800684000000004,144.98579709999996,5,10630.72,Winter,False,1.3278,"wtf i got a empty box ,i want a refund.",0.0
ORD042303,ID1492410217,2019-09-26,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('pearTV', 2)]",20520.0,81.83000000000175,-37.8045134,144.96317480000005,5,19575.83,Spring,False,1.6648,good budget phone this is excellent phone at this price. the camera doesnt have so many options for manual/pro mode.,1.0
ORD010373,ID0356474935,2019-05-15,Bakers,"[('Universe Note', 1), ('Toshika 750', 1), ('Candle Inferno', 2), ('pearTV', 1)]",14940.0,52.38,-37.7997424,144.9920191,25,11257.38,Autumn,False,1.1759,one star do not buy this. speakers do not work,0.0
ORD495036,ID0576845253,2019-11-20,Bakers,"[('Alcon 10', 2), ('Toshika 750', 2), ('iStream', 1), ('pearTV', 1)]",33000.0,107.06,-37.8229212,144.98747969999997,0,33107.06,Spring,True,1.5921,three stars i like the phone but the top speaker did not work at all.,1.0
ORD050531,ID0702373554,2019-02-05,Thompson,"[('Olivia x460', 1), ('pearTV', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",14315.0,72.42,-37.806624400000004,144.9416945,0,14387.42,Summer,False,0.8227,got it for $60 during black friday. i also have 7inch inferno tablet. for few more bucks this tablet is way better than the 7 inch non hd inferno.,1.0
ORD324122,ID0579988732,2019-04-27,Thompson,"[('Universe Note', 1), ('pearTV', 2), ('Lucent 330S', 2)]",18530.0,79.32,-37.807635999999995,144.94174080000005,5,17682.82,Autumn,True,0.7307,awesome! the best phone i ever had!,1.0
ORD150145,ID1458422326,2019-02-17,Bakers,"[('pearTV', 2), ('Alcon 10', 2), ('Toshika 750', 1), ('Universe Note', 1)]",38290.0,98.28,-37.81632570000001,145.00888730000003,5,36473.78,Summer,True,1.3923,"everything perfect the product came on time with good package, excellent conditions, no problems at all, my uncle is so happy with his new phone and the price is the best thing.:)",1.0
ORD029787,ID0589759812,2019-12-04,Thompson,"[('Olivia x460', 2), ('Universe Note', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",10780.0,81.48,-37.8221859,144.9498976,10,9783.48,Summer,True,1.0877,didlike i dislike it doesn’t tell you that you need to buy a sim card to use it,0.0
ORD479329,ID0207093490,2019-02-11,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1), ('iAssist Line', 1), ('Universe Note', 2)]",18935.0,74.65,-37.8048737,145.0036689,25,14275.9,Summer,False,0.9358,amazing phone this phone is awesome. does so much more than other devices at the same price. has excellent battery life. takes amazing photos and videos. would definitely recommend this phone.,1.0
ORD350239,ID1224831058,2019-11-21,Thompson,"[('Toshika 750', 1), ('pearTV', 2)]",16940.0,102.13,-37.8123062,144.93743569999995,15,14501.13,Spring,True,0.8482,five stars awesome phone!,1.0
ORD274714,ID0711783916,2019-01-26,Thompson,"[('pearTV', 2), ('iStream', 1), ('Candle Inferno', 2)]",13630.0,53.15,-37.8164963,144.9458666,5,13001.65,Summer,False,0.4385,convoy 2? maybe? i got the package today in the mail only to find just a charger and a battery. no phone! so mad!,0.0
ORD483604,ID1327054098,2019-05-05,Nickolson,"[('Thunder line', 1), ('iStream', 2), ('Olivia x460', 2)]",4930.0,64.73,-37.8133821,144.9651246,5,4748.23,Autumn,False,0.6987,great interface.  i enjoy the voice remote,1.0
ORD479038,ID2177124605,2019-07-17,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1), ('pearTV', 1)]",11855.0,63.95,-37.814968,144.9607785,5,11326.2,Winter,False,0.8707,"genial y contento ademas de cumplir las expectativas que tenia respecto al smartphone, es muy cómodo, amigable e intuitivo. la cámara es fabulosa y de muy fácil uso, totalmente recomendable, ademas, el lucent one vision version xt1970-1, tiene compatibilidad con todas las bandas de chile",1.0
ORD295549,ID5448707281,2019-04-19,Thompson,"[('iAssist Line', 2), ('Thunder line', 2), ('Toshika 750', 2)]",17450.0,66.85,-37.8217305,144.9367444,5,16644.35,Autumn,False,1.3568,five stars good phone for the price.,1.0
ORD006015,ID0848376249,2019-09-18,Nickolson,"[('pearTV', 1), ('iStream', 2)]",6610.0,80.46,-37.8299848,144.97140009999995,10,6029.46,Spring,False,1.2783,"beast i love this phone. i'm not into all the hand waving and phone touching but if i was, this would be even more awesome. it's fast, the camera is really clear and i get my emails. apps look great on the phone too.",1.0
ORD255299,ID0287629356,2019-06-23,Thompson,"[('iStream', 2), ('pearTV', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",8270.0,77.38,-37.8036382,144.9522092,25,6279.88,Winter,True,1.1027,great worked great but now we can't use it due to verizon & cell co. regulations,1.0
ORD081806,ID4520380507,2019-02-20,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660.0,92.13,-37.8116892,144.9564892,15,1503.13,Summer,True,0.8357,good value i was a little leery after reading some of the negative reviews. i bought this phone for my daughter and it works great! no issues at all and it looks brand new. it was about $350 cheaper than a new one. shipped fast too as i received it the next day,1.0
ORD413302,ID1132023820,2019-10-18,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Candle Inferno', 2), ('Olivia x460', 1)]",8905.0,73.41,-37.8173643,144.94601469999995,10,8087.91,Spring,False,0.5304,four stars good phone for the price.,1.0
ORD492663,ID6167254918,2019-04-06,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655.0,64.6,-37.8182282,144.9648044,15,2321.35,Autumn,False,0.4194,loving this phone!!! i am really please with my new phone. i'm so glad i made the choice to purchase it. i can do everything that i normally do on my ipad right from my phone. this is my first universe so i am learning as i go. but i'm very pleased. love the s pen!,1.0
ORD223112,ID3218226995,2019-09-24,Thompson,"[('Thunder line', 1), ('Olivia x460', 2), ('iStream', 1), ('Alcon 10', 2)]",22680.0,99.15,-37.807165999999995,144.946179,25,17109.15,Spring,True,0.618,great product i love it! it looks just like brand new and everything works great. my international sim card worked perfectly! i'm really happy with it.,1.0
ORD420363,ID5002595117,2019-11-04,Thompson,"[('Toshika 750', 1), ('Thunder line', 1), ('pearTV', 2)]",19120.0,100.79,-37.812123799999995,144.9534288,0,19220.79,Spring,True,0.5626,awesome loved it love it best brand in my opinion best battery like 10 hour battery 15 if i only use it for music,1.0
ORD418696,ID0746912592,2019-07-11,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2)]",5180.0,69.65,-37.824209499999995,144.9842075,10,4731.65,Winter,False,1.4323,"durable and affordable i been using this phone for 6 months and very glad. software is little bit slow when you download many apps but it is really durable and i think, it is the best mobile for this prize.",1.0
ORD337820,ID0248746957,2019-08-12,Bakers,"[('Universe Note', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",20300.0,54.65,-37.819538,144.98972619999995,0,20354.65,Winter,False,1.1673,to much scratchiest on the phone!!!. to much scratchiest on the phone!!!.,0.0
ORD483345,ID0416817424,2019-12-25,Nickolson,"[('pearTV', 2), ('Toshika 750', 1), ('Olivia x460', 2), ('Thunder line', 2)]",23750.0,77.6,-37.80947310000001,144.9784778,15,20265.1,Summer,False,1.2835,is great having a new friend,1.0
ORD269523,ID1479905358,2019-05-22,Nickolson,"[('Universe Note', 2), ('Alcon 10', 1)]",15850.0,67.08,-37.8206921,144.9566816,0,15917.08,Autumn,True,1.1555,not the worst... used for three weeks and returned. buy an alcon.,0.0
ORD118663,ID0370242305,2019-08-03,Nickolson,"[('pearTV', 2), ('Alcon 10', 1), ('iAssist Line', 1), ('iStream', 2)]",24095.0,70.38,-37.799743400000004,144.9724648,0,24165.38,Winter,True,2.1141,one star dead battery basically worthless,0.0
ORD225744,ID2181268840,2019-11-10,Thompson,"[('Thunder line', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",11560.0,99.83,-37.8123367,144.9545306,15,9925.83,Spring,True,0.6573,"very satisfied wish the fingerprint scanner was on the front; still very new to me but holding a great battery charge, good photos, etc.",1.0
ORD082966,ID0624924254,2019-01-24,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",19425.0,60.67,-37.8198852,144.95773369999995,15,16571.92,Summer,False,1.049,defective. worked long enough to set up all of my personal information. phone stopped working shortly after i had set it up. screen remained black even though the back and navigation buttons turn on. flashes white for less than a second whenever i attempt to restart it. defective. returning immediately.,0.0
ORD275096,ID2140983798,2019-11-24,Thompson,"[('Alcon 10', 2), ('iStream', 1), ('Toshika 750', 1)]",22370.0,103.72,-37.8067305,144.9393992,25,16881.22,Spring,True,0.9448,"awesome this phone is more beautiful than when it's being reviewed, the features of the device is more than i expected. plus it comes with quick charge as can see in the screenshot",1.0
ORD225770,ID0091963255,2019-09-17,Nickolson,"[('pearTV', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",11990.0,102.0,-37.8109156,144.9719503,15,10293.5,Spring,True,0.8805,best phone ever i guess the p20 pro is better but this one is half the price and not too much different from p20 pro. best phone ever.,1.0
ORD113206,ID0679680975,2019-08-28,Bakers,"[('Olivia x460', 2), ('Alcon 10', 1)]",11400.0,83.45000000000073,-37.7994977,144.9786814,5,10913.45,Winter,True,1.8667,love it! even my wireless carrier thought i got ... love it! even my wireless carrier thought i got a great price since they're not able to supply this particular model.,1.0
ORD076943,ID1283634781,2019-10-05,Thompson,"[('iStream', 2), ('iAssist Line', 2), ('Universe Note', 1), ('Toshika 750', 1)]",12520.0,105.43,-37.800980700000004,144.9577199,10,11373.43,Spring,True,1.6036,"very satisfied ordered this phone based on it saying digico refurbished. the phone came in looking and working like brand new! was so pleased i ordered another one. haven't recieved yet, will let you know in another review if i am just as pleased.",1.0
ORD101202,ID0844489849,2019-01-29,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685.0,72.90999999999985,-37.8205844,144.94844609999996,0,4757.91,Summer,False,0.8889,"excelent phone and conditions but, wheres the charger? the phone is in excellents conditions and looks very good, but didnt has charger. dont know where they left the charger. the other things are ok",1.0
ORD005050,ID2835280017,2019-07-02,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('iAssist Line', 2)]",18170.0,53.64,-37.7995568,144.9553376,0,18223.64,Winter,False,1.6312,piece of junk. it doesn't do what i need it to do. in fact i think this phone was a waste of my money and i want another phone to replace it.,0.0
ORD281511,ID0031401448,2019-09-25,Thompson,"[('Universe Note', 1), ('pearTV', 1), ('Candle Inferno', 2), ('Olivia x460', 2)]",13070.0,113.1200000000008,-37.7937749,144.9584623,10,11876.12,Spring,True,2.3302,long battery life really nice phone. the battery lasts a long time,1.0
ORD395535,ID0387152994,2019-05-24,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",23270.0,63.04,-37.806830700000006,144.947136,10,21006.04,Autumn,False,0.6504,five stars my mom has one and it looks/works great. makes me wish i could by one.,1.0
ORD034506,ID0128982235,2019-06-14,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('Universe Note', 2), ('Toshika 750', 2)]",17065.0,61.78,-37.8175844,144.9631764,15,14567.03,Winter,True,0.5717,good phone i bough item new but the box cosme damaged so far the phone works hopefully it doesn't go ahead and shut of or something would give it a 5 star but the box was damaged and unwrapped.,0.0
ORD036209,ID0578058144,2019-01-27,Thompson,"[('iStream', 2), ('Alcon 10', 1)]",9250.0,98.62,-37.8246475,144.945698,0,9348.62,Summer,True,1.3384,"great phone for the $$ i love it, it works. only problems i see is cellular strength on this ain't strong and it seems to fight wifi a lot. screen brightness could be better for when outside. other than that excellent phone. would give it 8 out of 10. would purchase again.",1.0
ORD377562,ID0777706218,2019-03-31,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865.0,81.61,-37.8058416,144.95521369999997,15,8466.86,Autumn,True,1.0447,"awesome phone under $300 great battery life, display and features for a very low price.",1.0
ORD268623,ID0767737668,2019-01-13,Thompson,"[('iStream', 1), ('pearTV', 1)]",6460.0,80.43,-37.80421610000001,144.95954440000003,5,6217.43,Summer,False,1.4457,happy with purchase wish the battery life was a little better but overall very happy with purchase.,1.0
ORD046381,ID0579477592,2019-10-22,Thompson,"[('pearTV', 2), ('Alcon 10', 1), ('iAssist Line', 2), ('iStream', 1)]",26170.0,104.19,-37.8202844,144.9536529,0,26274.19,Spring,True,1.0262,really happy with this purchase.  great speaker and easy to set up.,1.0
ORD046343,ID0579391888,2019-12-06,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 1)]",8770.0,96.61,-37.821683,144.956248,25,6674.11,Summer,True,1.2192,i have never been more satisfied with a product. perfect introduction to iassist.,1.0
ORD496523,ID4655129062,2019-07-24,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1)]",6780.0,47.34,-37.8096634,144.9475724,10,6149.34,Winter,False,0.33799999999999997,olivia universe note 9 orchid purple huge fail !!! think item was counterfeit !!! never got a signal with different sim cards & then motherboard went out !!! olivia & square trade no help !!! no cell phone purchases @ this point from digico ever again !!! $ 900.00 plus dollars down the drain !!! only name brand carrier again !!!,0.0
ORD179243,ID2207676346,2019-12-11,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Toshika 750', 1)]",11220.0,61.22,-37.802563,144.94563369999997,5,10720.22,Summer,False,1.1325,one star was not as described in the picture,0.0
ORD487146,ID0581711079,2019-08-31,Thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",14540.0,82.31,-37.80517260000001,144.92827169999995,15,12441.31,Winter,True,1.8519999999999999,"i bought the digico inferno hd 8 for my husband for christmas. he's never too excited about gifts but he is using this tablet every day and even though he won't admit it, he absolutely loves it. would definitely buy again, especially during black friday specials.",1.0
ORD353800,ID0247022855,2019-10-27,Nickolson,"[('Universe Note', 2), ('Thunder line', 2)]",11260.0,98.36,-37.81420479999999,144.9690419,0,11358.36,Spring,True,0.4908,great for kidss.. as well as adults... it has all you need,1.0
ORD260638,ID0575397932,2019-07-25,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000.0,78.18,-37.8212852,144.98350969999996,5,12428.18,Winter,True,1.2634,great purchase the phone came directly from verizon and it was shipped rather quickly. the battery life and overall condition is really great for a refurbished phone.,1.0
ORD013521,ID1985551133,2019-08-23,Nickolson,"[('Thunder line', 1), ('Olivia x460', 1), ('Alcon 10', 2), ('pearTV', 2)]",33925.0,51.98,-37.80692979999999,144.965933,5,32280.73,Winter,False,1.3369,"disappointed customer jus received my phone only to realise that the key is missing, how am i too used this phone without the key, hence the reason why i ordered a new phone so i wouldn't have such problems. even the usb connector wasn't in the box. however the phone appears to be a new phone but i just can't understand why stuff is missing........",0.0
ORD017667,ID0253027675,2019-03-14,Thompson,"[('Olivia x460', 2), ('Thunder line', 2), ('iAssist Line', 1)]",9035.0,63.5,-37.8151968,144.94194240000004,10,8195.0,Autumn,True,0.5312,not happy with this item at all will be returning. battery drains so fast. i had it at 100 percent charge. 5 minutes later it's at 80 percent...not happy with this item at all,0.0
ORD032238,ID0641022265,2019-11-08,Thompson,"[('Alcon 10', 2), ('iStream', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",20940.0,77.58,-37.807411,144.9395382,25,15782.58,Spring,False,0.8842,best smart phone ever!! best smart phone ever!!!! havent tried face recognition yet but will,1.0
ORD389840,ID0588236756,2019-08-25,Nickolson,"[('Lucent 330S', 1), ('iStream', 2), ('pearTV', 1)]",7840.0,64.6,-37.81136420000001,144.9734909,10,7120.6,Winter,False,0.8763,"should have bought 2 at the sale price, fast, decent graphics great for reading ebooks best of fits in wife's purse",1.0
ORD350129,ID4716795476,2019-11-15,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('Universe Note', 2), ('Olivia x460', 1)]",11535.0,76.91,-37.8192011,144.9530605,0,11611.91,Spring,False,0.8976,"phabulous i've only had it a day but i can say that i should have gotten this phone the day it came out! great size, picture, sound, speed and look! thank you olivia!",1.0
ORD237382,ID0310728381,2019-07-31,Thompson,"[('Universe Note', 1), ('Toshika 750', 2)]",12090.0,65.45,-37.8125886,144.93755249999995,5,11550.95,Winter,False,0.8370000000000001,thumbs up seems like an awesome phone for the money.,1.0
ORD386662,ID0227324563,2019-03-31,Bakers,"[('Olivia x460', 1), ('iStream', 1)]",1375.0,65.9,-37.7995712,144.9903243,10,1303.4,Autumn,False,1.2381,loved it.,1.0
ORD063644,ID0247018054,2019-07-25,Nickolson,"[('Lucent 330S', 2), ('pearTV', 2), ('Universe Note', 1), ('iStream', 1)]",18680.0,62.15,-37.81119520000001,144.9697619,0,18742.15,Winter,True,0.8239,"the box came without a cell phone inside!!!! this is a really awful experience due the cell phone did not into the box, only received a package with battery, cable charge and ifu. this is my first awful purchases experience on digico. imagine that it would have been a luxurious and expensive product. i attached a photographs sequence.",0.0
ORD081066,ID6207067487,2019-09-16,Nickolson,"[('iStream', 1), ('pearTV', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",18680.0,84.51,-37.802712400000004,144.9651559,15,15962.51,Spring,False,1.8098,go for it a steal arrived in perfect tip top condition not a single scratch nothing it looks brand new and the battery life is at 98% literally brand new condition and arrived with a charging cable and wall charger i'm impressed!,1.0
ORD342278,ID4821906158,2019-12-03,Nickolson,"[('Candle Inferno', 2), ('iStream', 1), ('Alcon 10', 1), ('pearTV', 2)]",22580.0,83.68,-37.801472,144.96908369999997,25,17018.68,Summer,False,1.9065,five stars nice looking phone! fast delivery too!,1.0
ORD238806,ID0247298489,2019-06-09,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('Alcon 10', 1)]",11710.0,72.13,-37.799473,144.96106,0,11782.13,Winter,False,1.9166,included charger does not work in us the phone is really nice. i don't have any complains to the phone. however the charger included is for somewhere else. it does not fit in the power outlet in us. so i have to use my existing charger instead.,1.0
ORD167243,ID0477079748,2019-03-17,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('Alcon 10', 1), ('iAssist Line', 1)]",12700.0,83.53,-37.8065065,144.9776081,15,10878.53,Autumn,True,1.5208,good experience good phone. pictures quality should be better.,1.0
ORD375753,ID3218226975,2019-12-25,Thompson,"[('Olivia x460', 2), ('Alcon 10', 1)]",11400.0,90.21,-37.808369799999994,144.94500469999997,10,10350.21,Summer,True,0.5123,it's very bright! great product!,1.0
ORD197912,ID0245807245,2019-11-16,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Thunder line', 1)]",7730.0,83.8,-37.79924550000001,144.9591676,15,6654.3,Spring,False,1.8348,love my phone! great phone! super durable! great bang for your buck!,1.0
ORD371283,ID2469584363,2019-05-23,Bakers,"[('Toshika 750', 1), ('Olivia x460', 1), ('iStream', 1)]",5695.0,80.88,-37.7999614,144.9898983,5,5491.13,Autumn,True,1.2115,i love my phone i upgraded from an honor 6x. i will never buy another phone brand again! huawei makes the best phones!,1.0
ORD231472,ID3810929385,2019-09-23,Bakers,"[('Toshika 750', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",15550.0,76.99,-37.818502,144.9952042,25,11739.49,Spring,False,0.9469,long shipping time the product seems to be very good and i am very happy with it. the battery life is very good. my only complaint is the long shipping time. i ordered it on a sunday and it should have been in by friday or saturday. i didn't get it until monday.,1.0
ORD423128,ID1964021898,2019-03-04,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1), ('pearTV', 2)]",25930.0,61.03,-37.8179814,144.9668924,5,24694.53,Autumn,False,0.2436,great phone! i love my new phone - still getting use to all the features.,1.0
ORD077138,ID2473002371,2019-01-17,Bakers,"[('Thunder line', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",14230.0,61.12,-37.8041839,145.0028001,10,12868.12,Summer,False,0.9282,"overall the tablet is okay, i just paid 50$ so can't complain anything about specs but the fact that you can't use google services sucks. no google, no youtube, gmail!",0.0
ORD382547,ID0777829308,2019-12-05,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('pearTV', 1), ('Universe Note', 1)]",18440.0,78.68,-37.8029833,144.9579563,15,15752.68,Summer,False,1.4423,excellent for the price! i don't see much difference from the flagship phones! loving this phone so far. great value!,1.0
